id,minimum_latitude,minimum_longitude
2072,40.59000,-76.06000
2073,40.59000,-76.06000
2074,40.59000,-76.06000
2075,36.98000,-79.48000
2076,36.98000,-79.48000
2077,36.98000,-79.48000
2078,36.98000,-79.48000
2079,36.98000,-79.48000
2080,36.98000,-79.48000
2081,36.98000,-79.48000
2082,36.98000,-79.48000
2083,36.98000,-79.48000
2084,36.98000,-79.48000
2085,36.98000,-79.48000
2086,36.98000,-79.48000
2087,36.98000,-79.48000
2088,36.98000,-79.48000
2089,36.98000,-79.48000
2090,36.98000,-79.48000
2091,36.98000,-79.48000
2092,36.98000,-79.48000
2093,36.98000,-79.48000
2094,36.98000,-79.48000
2095,32.78000,-78.88000
2096,32.78000,-78.88000
2097,32.78000,-78.88000
2098,32.78000,-78.88000
2099,32.78000,-78.88000
2100,32.78000,-78.88000
2101,32.78000,-78.88000
2102,32.78000,-78.88000
2103,32.78000,-78.88000
2104,32.78000,-78.88000
2105,32.78000,-78.88000
2106,32.78000,-78.88000
2107,32.78000,-78.88000
2108,32.78000,-78.88000
2109,32.78000,-78.88000
2110,32.78000,-78.88000
2111,32.78000,-78.88000
2112,32.78000,-78.88000
2113,32.78000,-78.88000
2114,32.78000,-78.88000
2115,32.78000,-78.88000
2116,32.78000,-78.88000
2117,32.78000,-78.88000
2118,32.78000,-78.88000
2119,32.78000,-78.88000
2120,32.78000,-78.88000
2121,32.78000,-78.88000
2122,32.78000,-78.88000
2123,32.78000,-78.88000
2124,32.78000,-78.88000
2125,32.78000,-78.88000
2126,32.78000,-78.88000
2127,32.78000,-78.88000
2128,32.78000,-78.88000
2129,32.78000,-78.88000
2130,32.78000,-78.88000
2131,32.78000,-78.88000
2132,32.78000,-78.88000
2133,33.67000,-80.49000
2134,33.67000,-80.49000
2135,33.67000,-80.49000
2136,33.67000,-80.49000
2137,33.67000,-80.49000
2138,33.67000,-80.49000
2139,33.67000,-80.49000
2140,33.67000,-80.49000
2141,33.67000,-80.49000
2142,33.67000,-80.49000
2143,33.67000,-80.49000
2144,33.67000,-80.49000
2145,33.67000,-80.49000
2146,33.67000,-80.49000
2147,33.67000,-80.49000
2148,33.67000,-80.49000
2149,33.67000,-80.49000
2150,33.67000,-80.49000
2151,33.67000,-80.49000
2152,33.67000,-80.49000
2153,20.00000,-135.00000
2154,39.96000,-73.14000
2155,34.98000,-79.01000
2156,40.20000,-77.98000
2157,39.96000,-73.14000
2158,38.92000,-80.00000
2159,38.92000,-80.00000
2160,38.92000,-80.00000
2161,42.51000,-75.17000
2162,37.95000,-76.41000
2163,37.95000,-76.41000
2164,36.83000,-77.44000
2165,36.83000,-77.44000
2166,36.83000,-77.44000
2167,40.59000,-76.06000
2168,36.98000,-79.48000
2169,32.78000,-78.88000
2170,32.78000,-78.88000
2171,38.87000,-74.86000
2172,38.87000,-74.86000
2173,33.67000,-80.49000
2174,30.00000,-90.00000
2175,30.00000,-90.00000
2176,30.00000,-90.00000
2177,33.00000,-89.00000
2178,33.00000,-89.00000
2179,37.00000,-116.00000
2180,15.00000,-175.00000
2181,15.00000,-175.00000
2182,15.00000,-175.00000
2183,15.00000,-175.00000
2184,30.00000,-90.00000
2185,36.00000,-115.00000
2186,34.50000,-99.00000
2187,30.00000,-115.00000
2188,-3.50000,-143.40000
2189,35.65000,-99.44000
2190,35.65000,-99.44000
2191,35.65000,-99.44000
2192,35.65000,-99.44000
2193,35.65000,-99.44000
2194,35.65000,-99.44000
2195,35.65000,-99.44000
2196,35.65000,-99.44000
2197,35.65000,-99.44000
2198,35.65000,-99.44000
2199,35.65000,-99.44000
2200,37.00000,-98.23000
2201,37.00000,-98.23000
2202,37.00000,-98.23000
2203,37.00000,-98.23000
2204,37.00000,-98.23000
2205,37.00000,-98.23000
2206,37.00000,-98.23000
2207,37.00000,-98.23000
2208,37.00000,-98.23000
2209,37.00000,-98.23000
2210,37.00000,-98.23000
2211,20.00000,-135.00000
2212,20.00000,-135.00000
2213,20.00000,-135.00000
2214,20.00000,-135.00000
2215,20.00000,-135.00000
2216,20.00000,-135.00000
2217,20.00000,-135.00000
2218,20.00000,-135.00000
2219,20.00000,-135.00000
2220,20.00000,-135.00000
2221,20.00000,-135.00000
2222,20.00000,-135.00000
2223,20.00000,-135.00000
2224,20.00000,-135.00000
2225,31.50000,-108.80000
2226,31.50000,-108.80000
2227,-3.50000,-143.40000
2228,-3.50000,-143.40000
2229,-3.50000,-143.40000
2230,-3.50000,-143.40000
2231,-3.50000,-143.40000
2232,-2.50000,-175.00000
2233,-2.50000,-175.00000
2234,-2.50000,-175.00000
2235,34.00000,-102.00000
2236,34.00000,-102.00000
2237,34.00000,-102.00000
2238,34.00000,-102.00000
2239,40.20000,-77.98000
2240,40.20000,-77.98000
2241,40.20000,-77.98000
2242,40.20000,-77.98000
2243,40.20000,-77.98000
2244,40.20000,-77.98000
2245,40.20000,-77.98000
2246,40.20000,-77.98000
2247,40.20000,-77.98000
2248,40.20000,-77.98000
2249,40.20000,-77.98000
2250,40.95000,-80.74000
2251,40.95000,-80.74000
2252,40.95000,-80.74000
2253,40.95000,-80.74000
2254,38.92000,-80.00000
2255,38.92000,-80.00000
2256,38.92000,-80.00000
2257,38.92000,-80.00000
2258,38.92000,-80.00000
2259,38.92000,-80.00000
2260,38.92000,-80.00000
2261,38.92000,-80.00000
2262,38.92000,-80.00000
2263,38.92000,-80.00000
2264,38.92000,-80.00000
2265,36.98000,-79.48000
2266,36.98000,-79.48000
2267,36.98000,-79.48000
2268,36.98000,-79.48000
2269,36.98000,-79.48000
2270,36.98000,-79.48000
2271,36.98000,-79.48000
2272,36.98000,-79.48000
2273,36.98000,-79.48000
2274,36.98000,-79.48000
2275,36.98000,-79.48000
2276,38.53000,-82.22000
2277,38.53000,-82.22000
2278,38.53000,-82.22000
2279,38.53000,-82.22000
2280,38.53000,-82.22000
2281,38.53000,-82.22000
2282,38.53000,-82.22000
2283,38.53000,-82.22000
2284,38.53000,-82.22000
2285,38.53000,-82.22000
2286,38.53000,-82.22000
2287,20.00000,-135.00000
2288,20.00000,-135.00000
2289,20.00000,-135.00000
2290,20.00000,-135.00000
2291,20.00000,-135.00000
2292,20.00000,-135.00000
2293,20.00000,-135.00000
2294,36.00000,-83.20000
2295,33.00000,-92.60000
2296,33.00000,-92.60000
2297,33.00000,-92.60000
2298,33.00000,-92.60000
2299,21.40000,-136.00000
2300,-3.50000,-143.40000
2301,-3.50000,-143.40000
2302,-3.50000,-143.40000
2303,20.00000,-135.00000
2304,20.00000,-135.00000
2305,20.00000,-135.00000
2306,20.00000,-135.00000
2307,20.00000,-135.00000
2308,20.00000,-135.00000
2309,20.00000,-135.00000
2310,20.00000,-135.00000
2311,20.00000,-135.00000
2312,37.00000,-82.60000
2313,37.00000,-82.60000
2314,37.00000,-82.60000
2315,40.95000,-80.74000
2316,20.00000,-135.00000
2317,34.00000,-100.00000
2318,26.30000,-142.50000
2319,37.00000,-82.60000
2320,26.30000,-142.50000
2321,26.30000,-142.50000
2322,37.00000,-82.60000
2323,41.59000,-98.73000
2324,41.59000,-98.73000
2325,41.59000,-98.73000
2326,41.59000,-98.73000
2327,41.59000,-98.73000
2328,41.59000,-98.73000
2329,41.59000,-98.73000
2330,41.59000,-98.73000
2331,41.59000,-98.73000
2332,41.59000,-98.73000
2333,41.59000,-98.73000
2334,35.24000,-95.40000
2335,35.24000,-95.40000
2336,35.24000,-95.40000
2337,35.24000,-95.40000
2338,35.24000,-95.40000
2339,35.24000,-95.40000
2340,35.24000,-95.40000
2341,35.24000,-95.40000
2342,35.24000,-95.40000
2343,35.24000,-95.40000
2344,35.24000,-95.40000
2345,20.00000,-135.00000
2346,20.00000,-135.00000
2347,20.00000,-135.00000
2348,20.00000,-135.00000
2349,28.80000,-156.60000
2350,-2.50000,-156.60000
2351,0.00000,-165.20000
2352,-2.50000,-156.60000
2353,-2.50000,-156.60000
2354,0.00000,-165.20000
2355,-2.50000,-156.60000
2356,20.00000,-135.00000
2357,20.00000,-135.00000
2358,20.00000,-135.00000
2359,20.00000,-135.00000
2360,20.00000,-135.00000
2361,20.00000,-135.00000
2362,20.00000,-135.00000
2363,20.00000,-135.00000
2364,20.00000,-135.00000
2365,20.00000,-135.00000
2366,20.00000,-135.00000
2367,28.80000,-156.60000
2368,28.80000,-156.60000
2369,28.80000,-156.60000
2370,28.80000,-156.60000
2371,28.80000,-156.60000
2372,34.00000,-100.00000
2373,34.00000,-100.00000
2374,34.00000,-100.50000
2375,31.00000,-107.00000
2376,25.00000,-127.00000
2377,35.25000,-99.32000
2378,35.25000,-99.32000
2379,35.25000,-99.32000
2380,35.25000,-99.32000
2381,35.25000,-99.32000
2382,35.25000,-99.32000
2383,36.98000,-79.48000
2384,36.98000,-79.48000
2385,36.98000,-79.48000
2386,36.98000,-79.48000
2387,36.98000,-79.48000
2388,36.98000,-79.48000
2389,36.98000,-79.48000
2390,36.98000,-79.48000
2391,36.98000,-79.48000
2392,36.98000,-79.48000
2393,36.98000,-79.48000
2394,36.98000,-79.48000
2395,36.98000,-79.48000
2396,36.98000,-79.48000
2397,36.98000,-79.48000
2398,36.98000,-79.48000
2399,36.98000,-79.48000
2400,36.98000,-79.48000
2401,36.98000,-79.48000
2402,36.98000,-79.48000
2403,33.67000,-80.49000
2404,33.67000,-80.49000
2405,33.67000,-80.49000
2406,33.67000,-80.49000
2407,33.67000,-80.49000
2408,33.67000,-80.49000
2409,33.67000,-80.49000
2410,33.67000,-80.49000
2411,33.67000,-80.49000
2412,33.67000,-80.49000
2413,33.67000,-80.49000
2414,33.67000,-80.49000
2415,33.67000,-80.49000
2416,33.67000,-80.49000
2417,33.67000,-80.49000
2418,33.67000,-80.49000
2419,33.67000,-80.49000
2420,33.67000,-80.49000
2421,33.67000,-80.49000
2422,20.00000,-135.00000
2423,20.00000,-135.00000
2424,20.00000,-135.00000
2425,20.00000,-135.00000
2426,20.00000,-135.00000
2427,20.00000,-135.00000
2428,20.00000,-135.00000
2429,28.90000,-88.40000
2430,25.50000,-139.60000
2431,25.50000,-139.60000
2432,2.00000,-147.60000
2433,2.00000,-142.80000
2434,20.00000,-135.00000
2435,20.00000,-135.00000
2436,20.00000,-135.00000
2437,20.00000,-135.00000
2438,20.00000,-135.00000
2439,20.00000,-135.00000
2440,20.00000,-135.00000
2441,20.00000,-135.00000
2442,33.67000,-80.49000
2443,36.98000,-79.48000
2444,23.10000,-82.50000
2445,36.00000,-77.00000
2446,2.00000,-142.50000
2447,23.10000,-82.50000
2448,30.00000,-115.00000
2449,20.00000,-135.00000
2450,32.00000,-91.00000
2451,32.00000,-91.00000
2452,33.00000,-90.00000
2453,-75.00000,130.00000
2454,40.00000,-88.50000
2455,34.50000,-98.00000
2456,30.00000,-115.00000
2457,33.00000,-107.00000
2458,25.00000,-127.00000
2459,25.00000,-127.00000
2460,25.00000,-127.00000
2461,25.00000,-127.00000
2462,25.00000,-127.00000
2463,25.00000,-127.00000
2464,27.00000,-114.00000
2465,33.00000,-107.00000
2466,27.00000,-114.00000
2467,27.00000,-114.00000
2468,27.00000,-114.00000
2469,33.00000,-107.00000
2470,27.00000,-114.00000
2471,27.00000,-114.00000
2472,31.00000,-107.00000
2473,25.00000,-125.50000
2474,25.00000,-125.00000
2475,39.26000,-114.45000
2476,39.26000,-114.45000
2477,39.26000,-114.45000
2478,39.26000,-114.45000
2479,39.26000,-114.45000
2480,38.87000,-74.86000
2481,38.87000,-74.86000
2482,38.87000,-74.86000
2483,38.87000,-74.86000
2484,38.87000,-74.86000
2485,38.87000,-74.86000
2486,38.87000,-74.86000
2487,38.87000,-74.86000
2488,38.87000,-74.86000
2489,38.87000,-74.86000
2490,38.87000,-74.86000
2491,20.00000,-135.00000
2492,20.00000,-135.00000
2493,20.00000,-135.00000
2494,20.00000,-135.00000
2495,20.00000,-135.00000
2496,2.50000,-154.00000
2497,2.50000,-154.00000
2498,2.50000,-154.00000
2499,13.00000,-149.60000
2500,4.00000,-127.00000
2501,33.90000,-134.40000
2502,33.90000,-134.40000
2503,33.90000,-134.40000
2504,33.90000,-134.40000
2505,27.00000,-148.00000
2506,2.00000,-144.00000
2507,2.50000,-144.60000
2508,4.00000,-143.60000
2509,2.00000,-144.80000
2510,20.00000,-135.00000
2511,20.00000,-135.00000
2512,20.00000,-135.00000
2513,20.00000,-135.00000
2514,20.00000,-135.00000
2515,20.00000,-135.00000
2516,20.00000,-135.00000
2517,20.00000,-135.00000
2518,20.00000,-135.00000
2519,39.26000,-114.45000
2520,39.26000,-114.45000
2521,39.26000,-114.45000
2522,39.26000,-114.45000
2523,39.26000,-114.45000
2524,39.26000,-114.45000
2525,34.50000,-99.00000
2526,34.50000,-99.00000
2527,34.50000,-99.00000
2528,48.00000,-105.50000
2529,37.00000,-97.00000
2530,37.00000,-97.00000
2531,37.00000,-97.00000
2532,37.00000,-100.00000
2533,37.00000,-100.00000
2534,39.00000,-127.50000
2535,39.00000,-127.50000
2536,39.00000,-114.00000
2537,2.00000,-142.50000
2538,21.00000,-175.50000
2539,46.19000,-124.50000
2540,46.19000,-124.50000
2541,46.19000,-124.50000
2542,46.19000,-124.50000
2543,46.19000,-124.50000
2544,46.19000,-124.50000
2545,46.19000,-124.50000
2546,46.19000,-124.50000
2547,46.19000,-124.50000
2548,46.19000,-124.50000
2549,46.19000,-124.50000
2550,40.08000,-124.72000
2551,40.08000,-124.72000
2552,40.08000,-124.72000
2553,40.08000,-124.72000
2554,40.08000,-124.72000
2555,40.08000,-124.72000
2556,40.08000,-124.72000
2557,40.08000,-124.72000
2558,40.08000,-124.72000
2559,40.08000,-124.72000
2560,40.08000,-124.72000
2561,43.71000,-124.97000
2562,43.71000,-124.97000
2563,43.71000,-124.97000
2564,43.71000,-124.97000
2565,43.71000,-124.97000
2566,43.71000,-124.97000
2567,43.71000,-124.97000
2568,43.71000,-124.97000
2569,43.71000,-124.97000
2570,43.71000,-124.97000
2571,43.71000,-124.97000
2572,20.00000,-135.00000
2573,20.00000,-135.00000
2574,20.00000,-135.00000
2575,20.00000,-135.00000
2576,20.00000,-135.00000
2577,41.00000,-127.40000
2578,21.40000,-175.30000
2579,21.40000,-175.30000
2580,21.40000,-175.30000
2581,21.40000,-175.30000
2582,20.00000,-135.00000
2583,20.00000,-135.00000
2584,20.00000,-135.00000
2585,20.00000,-135.00000
2586,20.00000,-135.00000
2587,20.00000,-135.00000
2588,20.00000,-135.00000
2589,20.00000,-135.00000
2590,20.00000,-135.00000
2591,20.00000,-135.00000
2592,33.00000,-90.00000
2593,27.50000,-98.60000
2594,27.50000,-98.60000
2595,27.50000,-98.60000
2596,28.13000,-95.22000
2597,28.13000,-95.22000
2598,28.13000,-95.22000
2599,28.13000,-95.22000
2600,28.13000,-95.22000
2601,28.13000,-95.22000
2602,28.13000,-95.22000
2603,28.13000,-95.22000
2604,28.13000,-95.22000
2605,28.13000,-95.22000
2606,28.13000,-95.22000
2607,28.34000,-91.83000
2608,28.34000,-91.83000
2609,28.34000,-91.83000
2610,28.34000,-91.83000
2611,28.34000,-91.83000
2612,28.34000,-91.83000
2613,28.34000,-91.83000
2614,28.34000,-91.83000
2615,28.34000,-91.83000
2616,20.00000,-135.00000
2617,20.00000,-135.00000
2618,20.00000,-135.00000
2619,20.00000,-135.00000
2620,20.00000,-135.00000
2621,20.00000,-135.00000
2622,3.30000,-144.60000
2623,3.30000,-144.60000
2624,25.10000,-107.10000
2625,3.30000,-144.60000
2626,20.00000,-135.00000
2627,20.00000,-135.00000
2628,20.00000,-135.00000
2629,20.00000,-135.00000
2630,20.00000,-135.00000
2631,20.00000,-135.00000
2632,20.00000,-135.00000
2633,28.34000,-91.83000
2634,28.34000,-91.83000
2635,37.00000,-99.00000
2636,34.50000,-99.00000
2637,34.50000,-99.00000
2638,34.00000,-100.50000
2639,34.00000,-100.50000
2640,34.00000,-100.50000
2641,27.50000,-105.00000
2642,27.00000,-105.50000
2643,27.50000,-105.00000
2644,30.57000,-99.30000
2645,30.57000,-99.30000
2646,30.57000,-99.30000
2647,30.57000,-99.30000
2648,30.57000,-99.30000
2649,20.00000,-135.00000
2650,20.00000,-135.00000
2651,20.00000,-135.00000
2652,20.00000,-135.00000
2653,20.00000,-135.00000
2654,29.80000,-110.40000
2655,3.30000,-145.70000
2656,3.30000,-144.60000
2657,22.10000,-139.10000
2658,3.30000,-142.60000
2659,2.30000,-157.60000
2660,2.30000,-156.60000
2661,2.30000,-157.60000
2662,20.00000,-135.00000
2663,20.00000,-135.00000
2664,20.00000,-135.00000
2665,20.00000,-135.00000
2666,20.00000,-135.00000
2667,20.00000,-135.00000
2668,20.00000,-135.00000
2669,20.00000,-135.00000
2670,30.57000,-99.30000
2671,30.57000,-99.30000
2672,30.57000,-99.30000
2673,30.57000,-99.30000
2674,30.57000,-99.30000
2675,30.57000,-99.30000
2676,20.00000,-135.00000
2677,20.00000,-135.00000
2678,27.50000,-105.00000
2679,28.00000,-115.00000
2680,28.00000,-115.00000
2681,34.00000,-100.50000
2682,34.00000,-100.50000
2683,33.00000,-90.00000
2684,36.00000,-132.00000
2685,46.21000,-108.62000
2686,4.00000,-143.60000
2687,36.00000,-132.00000
2688,46.21000,-108.62000
2689,46.21000,-108.62000
2690,46.21000,-108.62000
2691,46.21000,-108.62000
2692,46.21000,-108.62000
2693,46.21000,-108.62000
2694,46.21000,-108.62000
2695,46.21000,-108.62000
2696,46.21000,-108.62000
2697,46.21000,-108.62000
2698,20.00000,-135.00000
2699,20.00000,-135.00000
2700,20.00000,-135.00000
2701,20.00000,-135.00000
2702,20.00000,-135.00000
2703,20.00000,-135.00000
2704,20.00000,-135.00000
2705,20.00000,-135.00000
2706,3.30000,-143.70000
2707,3.30000,-145.40000
2708,23.10000,-145.10000
2709,3.30000,-144.60000
2710,2.40000,-157.60000
2711,0.30000,-153.60000
2712,2.40000,-156.60000
2713,20.00000,-135.00000
2714,20.00000,-135.00000
2715,20.00000,-135.00000
2716,20.00000,-135.00000
2717,20.00000,-135.00000
2718,20.00000,-135.00000
2719,20.00000,-135.00000
2720,20.00000,-135.00000
2721,33.00000,-89.00000
2722,36.00000,-115.00000
2723,36.00000,-115.00000
2724,36.00000,-115.00000
2725,33.00000,-90.00000
2726,33.00000,-90.00000
2727,34.50000,-99.00000
2728,33.00000,-90.00000
2729,34.50000,-99.00000
2730,34.50000,-99.00000
2731,33.00000,-90.00000
2732,36.00000,-115.00000
2733,31.00000,-120.00000
2734,31.00000,-120.00000
2735,36.00000,-132.00000
2736,36.00000,-132.00000
2737,31.00000,-120.00000
2738,4.00000,-143.60000
2739,34.50000,-99.00000
2740,37.79000,-106.55000
2741,37.79000,-106.55000
2742,37.79000,-106.55000
2743,37.79000,-106.55000
2744,37.79000,-106.55000
2745,37.79000,-106.55000
2746,37.79000,-106.55000
2747,37.79000,-106.55000
2748,37.79000,-106.55000
2749,37.79000,-106.55000
2750,37.79000,-106.55000
2751,37.79000,-106.55000
2752,37.79000,-106.55000
2753,37.79000,-106.55000
2754,37.79000,-106.55000
2755,20.00000,-135.00000
2756,20.00000,-135.00000
2757,20.00000,-135.00000
2758,20.00000,-135.00000
2759,20.00000,-135.00000
2760,20.00000,-135.00000
2761,33.50000,-111.00000
2762,3.30000,-144.70000
2763,3.30000,-144.70000
2764,17.10000,-148.10000
2765,3.30000,-142.60000
2766,20.00000,-135.00000
2767,20.00000,-135.00000
2768,20.00000,-135.00000
2769,20.00000,-135.00000
2770,20.00000,-135.00000
2771,20.00000,-135.00000
2772,20.00000,-135.00000
2773,20.00000,-135.00000
2774,20.00000,-135.00000
2775,27.00000,-125.00000
2776,20.00000,-140.00000
2777,20.00000,-140.00000
2778,34.50000,-99.00000
2779,28.50000,-105.00000
2780,31.00000,-120.00000
2781,31.00000,-120.00000
2782,20.00000,-135.00000
2783,20.00000,-135.00000
2784,20.00000,-135.00000
2785,20.00000,-135.00000
2786,20.00000,-135.00000
2787,20.00000,-135.00000
2788,35.50000,-110.00000
2789,3.30000,-144.70000
2790,3.30000,-144.70000
2791,3.30000,-142.60000
2792,20.00000,-135.00000
2793,20.00000,-135.00000
2794,20.00000,-135.00000
2795,20.00000,-135.00000
2796,20.00000,-135.00000
2797,20.00000,-135.00000
2798,20.00000,-135.00000
2799,20.00000,-135.00000
2800,4.00000,-143.60000
2801,34.00000,-100.50000
2802,34.00000,-100.50000
2803,31.00000,-107.00000
2804,31.00000,-107.00000
2805,34.00000,-100.50000
2806,34.00000,-100.50000
2807,34.00000,-100.50000
2808,34.00000,-100.50000
2809,34.00000,-100.50000
2810,34.00000,-100.50000
2811,34.00000,-100.50000
2812,34.00000,-100.50000
2813,40.00000,-83.40000
2814,40.00000,-83.00000
2815,43.00000,-83.00000
2816,34.00000,-100.50000
2817,4.00000,-143.60000
2818,40.20000,-77.98000
2819,40.20000,-77.98000
2820,40.20000,-77.98000
2821,40.20000,-77.98000
2822,40.20000,-77.98000
2823,40.20000,-77.98000
2824,40.20000,-77.98000
2825,40.20000,-77.98000
2826,40.20000,-77.98000
2827,40.20000,-77.98000
2828,40.20000,-77.98000
2829,40.20000,-77.98000
2830,40.20000,-77.98000
2831,40.20000,-77.98000
2832,40.20000,-77.98000
2833,40.20000,-77.98000
2834,40.20000,-77.98000
2835,40.20000,-77.98000
2836,40.20000,-77.98000
2837,40.20000,-77.98000
2838,40.95000,-80.74000
2839,40.95000,-80.74000
2840,40.95000,-80.74000
2841,40.95000,-80.74000
2842,40.95000,-80.74000
2843,40.95000,-80.74000
2844,40.95000,-80.74000
2845,40.95000,-80.74000
2846,40.95000,-80.74000
2847,40.95000,-80.74000
2848,40.95000,-80.74000
2849,40.95000,-80.74000
2850,40.95000,-80.74000
2851,40.95000,-80.74000
2852,40.95000,-80.74000
2853,40.95000,-80.74000
2854,40.95000,-80.74000
2855,40.95000,-80.74000
2856,40.95000,-80.74000
2857,38.92000,-80.00000
2858,38.92000,-80.00000
2859,38.92000,-80.00000
2860,38.92000,-80.00000
2861,38.92000,-80.00000
2862,38.92000,-80.00000
2863,38.92000,-80.00000
2864,38.92000,-80.00000
2865,38.92000,-80.00000
2866,38.92000,-80.00000
2867,38.92000,-80.00000
2868,38.92000,-80.00000
2869,38.92000,-80.00000
2870,38.92000,-80.00000
2871,38.92000,-80.00000
2872,38.92000,-80.00000
2873,38.92000,-80.00000
2874,38.92000,-80.00000
2875,41.76000,-77.76000
2876,41.76000,-77.76000
2877,41.76000,-77.76000
2878,41.76000,-77.76000
2879,41.76000,-77.76000
2880,41.76000,-77.76000
2881,41.76000,-77.76000
2882,41.76000,-77.76000
2883,41.76000,-77.76000
2884,41.76000,-77.76000
2885,41.76000,-77.76000
2886,41.76000,-77.76000
2887,41.76000,-77.76000
2888,41.76000,-77.76000
2889,41.76000,-77.76000
2890,41.76000,-77.76000
2891,41.76000,-77.76000
2892,41.76000,-77.76000
2893,41.76000,-77.76000
2894,20.00000,-135.00000
2895,20.00000,-135.00000
2896,20.00000,-135.00000
2897,20.00000,-135.00000
2898,20.00000,-135.00000
2899,20.00000,-135.00000
2900,20.00000,-135.00000
2901,20.00000,-135.00000
2902,36.30000,-87.30000
2903,24.30000,-108.10000
2904,-3.30000,-142.60000
2905,3.30000,-142.10000
2906,-3.30000,-142.60000
2907,20.00000,-135.00000
2908,20.00000,-135.00000
2909,20.00000,-135.00000
2910,20.00000,-135.00000
2911,20.00000,-135.00000
2912,20.00000,-135.00000
2913,20.00000,-135.00000
2914,20.00000,-135.00000
2915,20.00000,-135.00000
2916,40.20000,-77.98000
2917,40.95000,-80.74000
2918,38.92000,-80.00000
2919,38.92000,-80.00000
2920,38.92000,-80.00000
2921,41.76000,-77.76000
2922,20.00000,-120.00000
2923,35.40000,-100.80000
2924,35.00000,-100.00000
2925,35.00000,-100.00000
2926,36.81000,-96.26000
2927,36.81000,-96.26000
2928,36.81000,-96.26000
2929,36.81000,-96.26000
2930,36.81000,-96.26000
2931,36.81000,-96.26000
2932,36.81000,-96.26000
2933,36.81000,-96.26000
2934,36.81000,-96.26000
2935,36.81000,-96.26000
2936,36.81000,-96.26000
2937,20.00000,-135.00000
2938,20.00000,-135.00000
2939,20.00000,-135.00000
2940,20.00000,-135.00000
2941,20.00000,-135.00000
2942,20.00000,-135.00000
2943,3.30000,-142.70000
2944,3.30000,-142.70000
2945,17.90000,-146.70000
2946,3.30000,-142.60000
2947,20.00000,-135.00000
2948,20.00000,-135.00000
2949,20.00000,-135.00000
2950,20.00000,-135.00000
2951,20.00000,-135.00000
2952,20.00000,-135.00000
2953,20.00000,-135.00000
2954,20.00000,-135.00000
2955,20.00000,-135.00000
2956,32.50000,-133.90000
2957,12.80000,-150.20000
2958,29.70000,-105.80000
2959,32.50000,-133.90000
2960,32.50000,-133.90000
2961,32.50000,-133.90000
2962,26.90000,-143.40000
2963,-3.50000,-143.40000
2964,-3.50000,-143.40000
2965,33.44000,-89.60000
2966,33.50000,-89.00000
2967,33.00000,-89.00000
2968,37.95000,-76.41000
2969,37.95000,-76.41000
2970,37.95000,-76.41000
2971,37.95000,-76.41000
2972,37.95000,-76.41000
2973,37.95000,-76.41000
2974,37.95000,-76.41000
2975,37.95000,-76.41000
2976,37.95000,-76.41000
2977,37.95000,-76.41000
2978,37.95000,-76.41000
2979,37.95000,-76.41000
2980,37.95000,-76.41000
2981,37.95000,-76.41000
2982,37.95000,-76.41000
2983,37.95000,-76.41000
2984,37.95000,-76.41000
2985,37.95000,-76.41000
2986,37.95000,-76.41000
2987,20.00000,-135.00000
2988,20.00000,-135.00000
2989,20.00000,-135.00000
2990,20.00000,-135.00000
2991,20.00000,-135.00000
2992,3.30000,-142.70000
2993,3.30000,-142.70000
2994,14.90000,-104.70000
2995,3.30000,-142.60000
2996,20.00000,-135.00000
2997,20.00000,-135.00000
2998,20.00000,-135.00000
2999,20.00000,-135.00000
3000,20.00000,-135.00000
3001,20.00000,-135.00000
3002,20.00000,-135.00000
3003,20.00000,-135.00000
3004,34.00000,-100.50000
3005,34.00000,-100.50000
3006,33.00000,-90.00000
3007,34.00000,-100.50000
3008,34.00000,-100.50000
3009,27.00000,-104.00000
3010,27.00000,-104.00000
3011,25.78000,-99.51000
3012,25.78000,-99.51000
3013,25.78000,-99.51000
3014,25.78000,-99.51000
3015,25.78000,-99.51000
3016,25.78000,-99.51000
3017,25.78000,-99.51000
3018,25.78000,-99.51000
3019,25.78000,-99.51000
3020,25.78000,-99.51000
3021,25.78000,-99.51000
3022,27.70000,-100.03000
3023,27.70000,-100.03000
3024,27.70000,-100.03000
3025,27.70000,-100.03000
3026,27.70000,-100.03000
3027,27.70000,-100.03000
3028,27.70000,-100.03000
3029,30.57000,-99.30000
3030,30.57000,-99.30000
3031,30.57000,-99.30000
3032,30.57000,-99.30000
3033,30.57000,-99.30000
3034,30.57000,-99.30000
3035,30.57000,-99.30000
3036,30.57000,-99.30000
3037,30.57000,-99.30000
3038,30.57000,-99.30000
3039,30.57000,-99.30000
3040,28.72000,-99.38000
3041,28.72000,-99.38000
3042,28.72000,-99.38000
3043,28.72000,-99.38000
3044,28.72000,-99.38000
3045,28.72000,-99.38000
3046,28.72000,-99.38000
3047,28.72000,-99.38000
3048,28.72000,-99.38000
3049,28.72000,-99.38000
3050,28.72000,-99.38000
3051,27.47000,-97.08000
3052,27.47000,-97.08000
3053,27.47000,-97.08000
3054,27.47000,-97.08000
3055,27.47000,-97.08000
3056,27.47000,-97.08000
3057,27.47000,-97.08000
3058,27.47000,-97.08000
3059,27.47000,-97.08000
3060,27.47000,-97.08000
3061,27.47000,-97.08000
3062,20.00000,-135.00000
3063,20.00000,-135.00000
3064,20.00000,-135.00000
3065,20.00000,-135.00000
3066,20.00000,-135.00000
3067,27.00000,-109.00000
3068,25.00000,-113.00000
